Comp. - Año / Mes Contab. (AAAA/MM),Comp. - F. Contab.,Comp. - F. Emisión,Comp. - Pto. Vta. - Cód.,Comp. - Nro.,Cliente - País - Cód.,Ítem - Artículo - Cód. Gen.,Ítem - Artículo - Elem. 1 - Cód.,Ítem - Concepto - Cód.,Ítem - Cant. UM 1,Ítem - U. M. 1,Ítem - Cant. UM 2,Ítem - U. M. 2,Artículo - Factor Conv.,Varietal,Ítem - Impte. Fact. Loc.,Ítem - Impte. Neto mon. Local,Ítem - Impte.Total mon Emisión,Comp. - Cotiz. mon. CC,Comp. - Mon. Emisión - Cód.,Moneda de facturación,Artículo - Ord. 1,Artículo - Ord. 2,Artículo - Clase - Cód.,Cliente - Vendedor - Cód.
2023/10,17/10/2023,17/10/2023,0010,00001067,ARG,13016 ,2020,,168.00000,Unidad,28.00000,Cajas,6.00000,Pinot Noir,443520.03,366545.48,366545.48,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0004
2023/10,17/10/2023,17/10/2023,0010,00001067,ARG,13024 ,2019,,336.00000,Unidad,56.00000,Cajas,6.00000,Malbec,1276800.32,1055206.88,1055206.88,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0004
2023/10,17/10/2023,17/10/2023,0010,00001067,ARG,13017 ,2022,,168.00000,Unidad,28.00000,Cajas,6.00000,Cabernet Franc,443520.03,366545.48,366545.48,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0004
2023/10,20/10/2023,20/10/2023,0010,00001068,ARG,13016 ,2020,,6.00000,Unidad,1.00000,Cajas,6.00000,Pinot Noir,23759.99,19636.36,19636.36,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0002
2023/10,20/10/2023,20/10/2023,0010,00001068,ARG,13017 ,2022,,6.00000,Unidad,1.00000,Cajas,6.00000,Cabernet Franc,23759.99,19636.36,19636.36,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0002
2023/10,20/10/2023,20/10/2023,0010,00001068,ARG,13001 ,2021,,6.00000,Unidad,1.00000,Cajas,6.00000,Sauvignon Blanc,12959.99,10710.74,10710.74,1.0000,1,Pesos,Producto Terminado,Vinos Blancos Varietales,PT,0002
2023/10,20/10/2023,20/10/2023,0010,00001068,ARG,13018 ,2021,,6.00000,Unidad,1.00000,Cajas,6.00000,Blend,45000.00,37190.08,37190.08,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0002
2023/10,20/10/2023,20/10/2023,0010,00001160,ARG,13006 ,2021,,6.00000,Unidad,1.00000,Cajas,6.00000,Malbec,7200.00,5950.41,7200.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0001
2023/10,20/10/2023,20/10/2023,0010,00001068,ARG,13006 ,2021,,6.00000,Unidad,1.00000,Cajas,6.00000,Malbec,12960.00,10710.74,10710.74,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0002
2023/10,20/10/2023,20/10/2023,0010,00001160,ARG,13003 ,2023,,6.00000,Unidad,1.00000,Cajas,6.00000,Chardonnay,3600.00,2975.21,3600.00,1.0000,1,Pesos,Producto Terminado,Vinos Blancos Varietales,PT,0001
2023/10,20/10/2023,20/10/2023,0010,00001068,ARG,13013 ,2022,,6.00000,Unidad,1.00000,Cajas,6.00000,Malbec,23760.00,19636.36,19636.36,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0002
2023/10,20/10/2023,20/10/2023,0010,00001068,ARG,13011 ,2022,,6.00000,Unidad,1.00000,Cajas,6.00000,Pinot Noir,12960.00,10710.74,10710.74,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0002
2023/10,20/10/2023,20/10/2023,0010,00001068,ARG,13032 ,2022,,6.00000,Unidad,1.00000,Cajas,6.00000,Cabernet Franc,34199.99,28264.46,28264.46,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0002
2023/10,20/10/2023,20/10/2023,0010,00001068,ARG,13024 ,2019,,12.00000,Unidad,2.00000,Cajas,6.00000,Malbec,68400.00,56528.92,56528.92,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0002
2023/10,20/10/2023,20/10/2023,0010,00001160,ARG,13033 ,2023,,6.00000,Unidad,1.00000,Cajas,6.00000,Cabernet Franc,3600.00,2975.21,3600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0001
2023/10,25/10/2023,25/10/2023,0010,00001069,ARG,13017 ,2023,,6.00000,Unidad,1.00000,Cajas,6.00000,Cabernet Franc,14039.87,11603.20,11603.20,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0001
2023/10,25/10/2023,25/10/2023,0010,00001069,ARG,13017 ,2022,,18.00000,Unidad,3.00000,Cajas,6.00000,Cabernet Franc,77219.98,63818.16,63818.16,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0001
2023/10,25/10/2023,25/10/2023,0010,00001069,ARG,13016 ,2020,,6.00000,Unidad,1.00000,Cajas,6.00000,Pinot Noir,25739.99,21272.72,21272.72,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0001
2023/10,25/10/2023,25/10/2023,0012,00000654,ARG,13132 ,2022,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,25/10/2023,25/10/2023,0012,00000650,ARG,13147 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Chardonnay,6600.00,5454.55,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Blancos Varietales,BO,0001
2023/10,25/10/2023,25/10/2023,0012,00000651,ARG,13147 ,2021,,2.00000,Unidad,0.00000,Botellas,1.00000,Chardonnay,13200.00,10909.09,13200.00,1.0000,1,Pesos,Producto Terminado,Vinos Blancos Varietales,BO,0001
2023/10,25/10/2023,25/10/2023,0012,00000654,ARG,13147 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Chardonnay,6600.00,5454.55,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Blancos Varietales,BO,0001
2023/10,25/10/2023,25/10/2023,0012,00000654,ARG,13134 ,2017,,1.00000,Unidad,0.00000,Botellas,1.00000,Bonarda,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,25/10/2023,25/10/2023,0012,00000649,ARG,13118 ,2018,,1.00000,Unidad,0.00000,Botellas,1.00000,Blend,10700.00,8842.98,10700.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,25/10/2023,25/10/2023,0012,00000652,ARG,13129 ,2016,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,30000.00,24793.39,30000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,25/10/2023,25/10/2023,0012,00000654,ARG,13129 ,2016,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,30000.00,24793.39,30000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,25/10/2023,25/10/2023,0012,00000655,ARG,13129 ,2016,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,30000.00,24793.39,30000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,25/10/2023,25/10/2023,0012,00000645,ARG,13124 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,25/10/2023,25/10/2023,0012,00000654,ARG,13128 ,2022,,1.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,25/10/2023,25/10/2023,0012,00000650,ARG,13116 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,6600.00,5454.54,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,25/10/2023,25/10/2023,0012,00000647,ARG,13116 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,6600.00,5454.55,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,25/10/2023,25/10/2023,0012,00000648,ARG,13116 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,6600.00,5454.55,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,25/10/2023,25/10/2023,0012,00000654,ARG,13116 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,6600.00,5454.54,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0010,00001070,ARG,13011 ,2023,,270.00000,Unidad,45.00000,Cajas,6.00000,Pinot Noir,485995.65,401649.30,401649.30,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0014
2023/10,26/10/2023,26/10/2023,0010,00001070,ARG,13047 ,2023,,270.00000,Unidad,45.00000,Cajas,6.00000,Cabernet Franc,485995.65,401649.30,401649.30,1.0000,1,Pesos,Producto Terminado,Vinos Blancos Varietales,PT,0014
2023/10,26/10/2023,26/10/2023,0010,00001070,ARG,13006 ,2021,,120.00000,Unidad,20.00000,Cajas,6.00000,Malbec,215998.07,178510.80,178510.80,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0014
2023/10,26/10/2023,26/10/2023,0010,00001070,ARG,13003 ,2023,,120.00000,Unidad,20.00000,Cajas,6.00000,Chardonnay,215998.07,178510.80,178510.80,1.0000,1,Pesos,Producto Terminado,Vinos Blancos Varietales,PT,0014
2023/10,26/10/2023,26/10/2023,0012,00000657,ARG,13152 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Semillón,12500.00,10330.58,12500.00,1.0000,1,Pesos,Producto Terminado,Botellas,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000660,ARG,13152 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Semillón,12500.00,10330.58,12500.00,1.0000,1,Pesos,Producto Terminado,Botellas,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000672,ARG,13152 ,2020,,3.00000,Unidad,0.00000,Botellas,1.00000,Semillón,37500.00,30991.73,37500.00,1.0000,1,Pesos,Producto Terminado,Botellas,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000673,ARG,13152 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Semillón,12500.00,10330.58,12500.00,1.0000,1,Pesos,Producto Terminado,Botellas,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000676,ARG,13152 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Semillón,12500.00,10330.58,12500.00,1.0000,1,Pesos,Producto Terminado,Botellas,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000677,ARG,13152 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Semillón,12500.00,10330.58,12500.00,1.0000,1,Pesos,Producto Terminado,Botellas,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000684,ARG,13152 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Semillón,12500.00,10330.57,12500.00,1.0000,1,Pesos,Producto Terminado,Botellas,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000694,ARG,13152 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Semillón,12500.00,10330.58,12500.00,1.0000,1,Pesos,Producto Terminado,Botellas,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000697,ARG,13152 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Semillón,12500.00,10330.58,12500.00,1.0000,1,Pesos,Producto Terminado,Botellas,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000698,ARG,13152 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Semillón,12500.00,10330.58,12500.00,1.0000,1,Pesos,Producto Terminado,Botellas,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000698,ARG,13147 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Chardonnay,6600.00,5454.55,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Blancos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000660,ARG,13132 ,2022,,2.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,19000.00,15702.48,19000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000662,ARG,13132 ,2022,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000701,ARG,13132 ,2022,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000686,ARG,13110 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Sauvignon,3300.00,2727.28,3300.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000691,ARG,13113 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,6600.00,5454.54,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000696,ARG,13113 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,6600.00,5454.55,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000694,ARG,13114 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,6600.00,5454.55,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000696,ARG,13114 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,6600.00,5454.54,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000701,ARG,13114 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,6600.00,5454.55,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000690,ARG,13116 ,2021,,2.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,13200.00,10909.09,13200.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000663,ARG,13125 ,2021,,3.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,105000.00,86776.86,105000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000670,ARG,13125 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,35000.00,28925.62,35000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000672,ARG,13125 ,2021,,6.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,210000.00,173553.72,210000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000660,ARG,13127 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Sauvignon Blanc,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Blancos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000670,ARG,13127 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Sauvignon Blanc,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Blancos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000675,ARG,13127 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Sauvignon Blanc,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Blancos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000694,ARG,13127 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Sauvignon Blanc,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Blancos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000701,ARG,13127 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Sauvignon Blanc,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Blancos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000668,ARG,13116 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,6600.00,5454.54,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000669,ARG,13116 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,6600.00,5454.54,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000670,ARG,13116 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,6600.00,5454.55,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000680,ARG,13116 ,2020,,3.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,19800.00,16363.63,19800.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000691,ARG,13116 ,2020,,2.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,13200.00,10909.09,13200.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000686,ARG,13136 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Blend,3300.00,2727.27,3300.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000700,ARG,13136 ,2020,,4.00000,Unidad,0.00000,Botellas,1.00000,Blend,8000.00,6611.57,8000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000696,ARG,13106 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,3300.00,2727.27,3300.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000671,ARG,13113 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,5800.00,4793.39,5800.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000701,ARG,13113 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,6600.00,5454.54,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000660,ARG,13128 ,2022,,1.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000694,ARG,13128 ,2022,,1.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000698,ARG,13128 ,2022,,1.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000660,ARG,13124 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000662,ARG,13124 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000665,ARG,13124 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000669,ARG,13124 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000676,ARG,13124 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000658,ARG,13142 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,43000.00,35537.19,43000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Reserva,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000659,ARG,13142 ,2019,,2.00000,Unidad,0.00000,Botellas,1.00000,Malbec,86000.00,71074.38,86000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Reserva,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000665,ARG,13142 ,2019,,2.00000,Unidad,0.00000,Botellas,1.00000,Malbec,86000.00,71074.38,86000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Reserva,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000672,ARG,13142 ,2019,,6.00000,Unidad,0.00000,Botellas,1.00000,Malbec,258000.00,213223.14,258000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Reserva,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000699,ARG,13142 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,43000.00,35537.19,43000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Reserva,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000674,ARG,13142 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,43000.00,35537.19,43000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Reserva,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000675,ARG,13142 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,43000.00,35537.19,43000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Reserva,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000677,ARG,13142 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,43000.00,35537.19,43000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Reserva,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000678,ARG,13142 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,43000.00,35537.19,43000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Reserva,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000691,ARG,13142 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,43000.00,35537.20,43000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Reserva,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000657,ARG,13129 ,2016,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,30000.00,24793.38,30000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000672,ARG,13129 ,2016,,6.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,180000.00,148760.33,180000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000671,ARG,13118 ,2018,,1.00000,Unidad,0.00000,Botellas,1.00000,Blend,10500.00,8677.68,10500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000673,ARG,13118 ,2018,,1.00000,Unidad,0.00000,Botellas,1.00000,Blend,12500.00,10330.58,12500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000692,ARG,13118 ,2018,,1.00000,Unidad,0.00000,Botellas,1.00000,Blend,12500.00,10330.58,12500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000657,ARG,13133 ,2023,,3.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,4200.00,3471.08,4200.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000671,ARG,13133 ,2023,,2.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,6000.00,4958.68,6000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000687,ARG,13133 ,2023,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,3300.00,2727.27,3300.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000688,ARG,13133 ,2023,,2.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,6600.00,5454.55,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000696,ARG,13133 ,2023,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,3300.00,2727.28,3300.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000697,ARG,13133 ,2023,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,3300.00,2727.27,3300.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,26/10/2023,26/10/2023,0012,00000701,ARG,13133 ,2023,,2.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,6600.00,5454.55,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/10,03/10/2023,03/10/2023,0010,00001062,ARG,13024 ,2019,,6.00000,Unidad,1.00000,Cajas,6.00000,Malbec,0.00,0.00,0.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0019
2023/10,03/10/2023,03/10/2023,0010,00001063,ARG,13024 ,2019,,90.00000,Unidad,15.00000,Cajas,6.00000,Malbec,0.00,0.00,0.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0014
2023/10,03/10/2023,03/10/2023,0010,00001062,ARG,13013 ,2022,,30.00000,Unidad,5.00000,Cajas,6.00000,Malbec,0.00,0.00,0.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0019
